PS48,60,60,H1,,,,,
PS49,2590,100,3,,,21,,
PS50,2185,100,18,,,36,,
PS52,2600,100,8,,,26,,
PS54,1800,100,14,,,32,,
PS55,50,50,H1,,,,,
PS56,70,70,H1,,,,,
PS57,25,25,H1,,,,,
PS60,60,60,H1,,,,,
PS61,1640,100,6,,,24,,
PS62,60,60,H1,,,,,
PS64,1200,50,9,,,27,,
PS65,20,20,H1,,,,,
PS66,2000,90,11,,,29,,
PS67,1865,75,10,,,28,,
PS68,844,100,4,,,22,,
PS69,2900,125,E,,,W,,
PS70,2200,100,7,,,25,,
PS71,30,30,H1,,,,,
PS72,48,48,H1,,,,,
PS73,2500,75,6,,,24,,
PS74,70,70,H1,,,,,
PS75,64,64,H1,,,,,
PS78,96,48,H1,,,,,
PS80,50,50,H1,,,,,
PS81,50,30,H1,,,,,
PS82,1480,100,2,,,20,,
PS83,65,65,H1,,,,,
PS84,65,65,H1,,,,,
PS85,60,60,H1,,,,,
PS89,60,60,H1,,,,,
PS90,200,200,H1,,,,,
PS91,45,36,H1,,,,,
PS92,60,60,H1,,,,,
PS95,25,25,H1,,,,,
PS98,1800,100,E,,,W,,
PS99,2000,100,9,,,27,,
PT-0017,1296,66,8,,,26,,
PT-0020,2296,82,6,,,24,,
PT-0021,1150,100,10,,,28,,
PT-0021,1800,100,15,,,33,,
PT-0022,2280,33,16,,,34,,
PT-0023,886,65,11,,,29,,
PT-0024,760,37,17,,,35,,
PT-0025,1476,,12,,,30,,
PT-0031,1640,39,16,,,34,,
PT-0041,2050,32,10,10,,28,10,
PT-0109,1771,33,13,500,,31,500,
PT-0130,2720,65,16,,,34,,
PTKK,6006,150,4,10,46,22,10,226
PTPN,6001,150,9,8,90,27,8,270
PTRO,7200,150,9,176,91,27,171,271
PTSA,5750,150,5,10,56,23,11,236
PTYA,6000,150,7,91,72,25,89,252
PUA,2200,,8,,,26,,
PWAK,9843,150,10,14,95,28,12,275
PWR,3000,400,NE,,,SW,,
PYL,10000,2000,N,,,S,,
Q51,4400,100,4,,,22,,
QJP,3640,80,4,328,35.8,22,328,215.8
R03,6100,150,18,,,36,,
R33,2000,30,16,,,34,,
RAX,1355,98,12,,,30,,
RBP,2592,,12,,,30,,
RC0,4100,75,7,,,25,,
RCAY,,,18,33,,36,34,
RCAY,7435,145,18L,34,181,36R,33,1
RCAY,8019,145,18R,,181,36L,,1
RCBS,9865,148,6,77,63.5,24,50,243.5
RCDC,7828,148,9,73,87.9,27,78,267.9
RCDI,3260,100,4,792,34.7,22,792,214.7
RCFG,5180,98,3,221,26.lut,21,218,206.2
RCFN,7999,148,4,143,38.8,22,130,218.8
RCGI,3255,75,17,28,164.4,35,27,344.4
RCGM,10044,,5,146,,23,133,
RCKH,10335,197,9,20,91.9,27,30,271.9
RCKU,,,18,75,,36,85,
RCKU,5307,74,18L,60,179.4,36R,65,359.4
RCKU,10007,148,18R,75,180,36L,85,360
RCKW,5577,98,14,30,139,32,46,319
RCLG,5249,100,18,,,36,,
RCLY,3852,79,13,43,130.2,31,41,310.2
RCMQ,12000,148,18,653,176.5,36,663,356.5
RCMT,3773,98,3,38,27.sty,21,41,207.1
RCNN,10007,148,18L,63,178.7,36R,32,358.7
RCNN,10007,148,18R,56,178.6,36L,25,358.6
RCPO,11955,148,5,17,44.8,23,26,224.8
RCQC,9843,148,2,103,18.lut,20,39,198.2
RCQS,11055,147,4,41,34.6,22,121,214.6
RCSP,3935,,7,,,25,,
RCSQ,8012,148,8,84,78,26,97,258
RCSS,8547,197,10,13,92,28,14,272
RCTP,12008,197,05L,73,49.3,23R,62,229.3
RCTP,10991,197,05R,106,49.3,23L,95,229.3
RCWA,3051,76,2,,20.wrz,20,,200.9
RCYU,9022,148,3,45,26,21,52,206
RCYU,9022,148,03L,45,26.mar,21R,52,206.3
RCYU,9005,75,03R,42,26.lut,21L,48,206.2
RDV,4801,75,10,173,121,28,174,301
RHT,7874,,13,,,31,,
RI01,50,50,H1,,,,,
RI02,100,100,H1,,,H1,,
RI05,300,100,H1,,,,,
RI06,4500,1200,3,,,21,,
RI07,1200,100,N,,,S,,
RI08,100,40,H1,,,,,
RI09,30,30,H1,,,,,
RI11,1600,150,9,,,27,,
RI11,1576,100,14,,,32,,
RI13,100,100,H1,,,,,
RI14,75,50,H1,,,,,
RI15,62,56,H1,,,,,
RI16,600,300,B1,,,,,
RI20,700,150,17,,,35,,
RI21,200,200,H1,,,,,
RI23,50,50,H1,,,,,
RI24,150,60,H1,,,,,
RI25,100,100,H1,,,,,
RI26,35,35,H1,,,,,
RI28,3100,100,06W,,,24W,,
RI28,5000,100,13W,,,31W,,
RI28,2200,100,16W,,,34W,,
RI30,100,200,H1,,,,,
RI9,25,25,H1,,,,,
RJ04,3313,98,7,63,58.4,25,63,238.4
RJAA,8202,196,16L,135,150,34R,141,330
RJAA,13123,196,16R,130,150,34L,139,330
RJAF,6560,150,18,2132,171,36,2182,351
RJAH,8860,150,3,105,19.wrz,21,105,199.9
RJAM,4500,145,5,,46,23,,226
RJAN,2625,,11,89,,29,92,
RJAW,8700,200,7,359,68.1,25,378,248.1
RJAZ,2625,,11,437,,29,471,
RJBB,13123,196,06L,24,51,24R,32,231
RJBB,11483,196,06R,6,51,24L,15,231
RJBD,6560,148,15,298,141,33,274,321
RJBD,4327,98,16,,157.2,34,,337.2
RJBE,8202,200,9,27,84.6,27,26,264.6
RJBH,5906,148,4,15,28.lip,22,11,208.7
RJBK,4327,100,9,-1,86,27,2,266
RJBT,3937,98,1,584,3,19,573,183
RJCA,2624,164,8,377,73.1,26,377,253.2
RJCB,8202,150,17,470,159.3,35,505,339.3
RJCC,9840,200,01L,62,353,19R,82,173
RJCC,9840,200,01R,57,352.6,19L,77,172.6
RJCH,9842,150,12,92,108,30,151,288
RJCJ,13124,200,18L,70,172.6,36R,85,352.6
RJCJ,8860,148,18R,65,172.5,36L,87,352.5
RJCK,8202,150,17,322,159,35,290,339
RJCM,8202,150,18,102,174.7,36,135,354.7
RJCN,6560,150,8,234,71,26,212,251
RJCO,4920,148,14,19,135,32,25,315
RJCR,2625,,14,98,,32,79,
RJCT,4920,150,13,281,123.2,31,256,303.2
RJCT,1308,75,13L,,123.6,31R,,303.6
RJCW,6560,150,8,23,68.9,26,30,249
RJDA,3281,99,13,330,124.5,31,330,304.5
RJDB,4331,100,2,23,9,20,52,189
RJDC,8200,150,7,23,62.3,25,22,242.3
RJDK,2625,,17,251,,35,277,
RJDO,2625,,3,25,,21,25,
RJDT,6234,150,14,205,136,32,182,316
RJEB,6562,148,14,80,131.9,32,72,311.9
RJEC,8200,200,16,660,154.2,34,721,334.2
RJEO,4922,147,13,180,121,31,141,301
RJER,5906,148,7,98,57,25,112,237
RJFA,5380,150,12,98,115.7,30,98,295.7
RJFC,4921,148,14,112,133.9,32,124,313.9
RJFE,6561,150,3,223,25.sie,21,273,205.8
RJFF,9186,197,16,15,150.2,34,32,330.2
RJFG,6544,147,13,778,122.7,31,758,302.7
RJFK,9840,150,16,906,150,34,859,330
RJFM,8200,150,9,14,85.2,27,20,265.2
RJFN,8860,150,10,259,101.6,28,259,281.6
RJFO,9840,150,1,19,0.4,19,17,180.4
RJFR,8202,260,18,20,170.3,36,23,350.3
RJFS,6562,148,11,6,99.2,29,6,279.2
RJFT,9840,150,7,601,64.9,25,642,244.9
RJFU,9840,200,14,14,138,32,15,318
RJFU,4350,100,18,18,174.2,36,18,354.2
RJFY,3937,131,08L,214,79.4,26R,214,259.4
RJFY,7382,148,08R,214,79.4,26L,214,259.4
RJFZ,7870,150,7,55,70,25,55,250
RJGG,11483,197,18,15,168.8,36,15,348.8
RJKA,6560,150,3,27,26,21,14,206
RJKB,4430,147,4,99,34,22,79,214
RJKI,4307,98,7,21,65.9,25,18,245.9
RJKN,6561,150,1,17,6,19,14,186
RJNA,8990,150,16,52,152.5,34,50,332.5
RJNF,4329,100,18,17,176,36,19,356
RJNG,8860,150,10,110,92.2,28,143,272.2
RJNH,8366,148,9,150,90.7,27,150,270.7
RJNK,8860,150,6,36,55.5,24,18,235.5
RJNK,8876,148,06T,36,55.5,24T,18,235.5
RJNO,,,7,282,,25,308,
RJNO,6531,148,8,253,60,26,272,240
rjns,7218,,12,,,30,,
RJNT,6562,150,2,95,13.cze,20,63,193.6
RJNW,6562,148,7,710,66.8,25,702,246.8
RJNY,4920,150,9,20,87.1,27,20,267.1
RJOA,9842,200,10,1072,90,28,1067,270
RJOB,9843,150,7,806,59,25,804,239
RJOC,6562,148,7,6,59.2,25,15,239.2
RJOF,3871,197,1,,359.4,19,,179.4
RJOF,4856,148,12,,109,30,,289
RJOH,8202,98,7,10,63.9,25,20,243.9
RJOI,8000,150,2,7,9,20,4,189
RJOI,1200,150,02R,,09.mar,20L,,189.3
RJOK,8203,148,14,42,131,32,18,311
RJOM,8200,150,14,25,130.5,32,17,310.5
RJOO,5997,150,14L,50,135,32R,34,315
RJOO,9840,200,14R,46,135,32L,31,315
RJOR,6562,150,10,29,94,28,65,274
RJOS,6560,150,11,6,102.4,29,26,282.4
RJOT,8200,200,8,583,72.8,26,586,252.9
RJOW,6562,148,11,184,104.8,29,171,284.8
RJOY,4890,150,9,36,87,27,38,267
RJOY,3940,100,13,33,127.3,31,39,307.3
RJOZ,2950,150,12,12,114.4,30,12,294.4
RJOZ,3940,200,17,12,160.5,35,12,340.5
RJSA,9846,200,6,647,52,24,664,232
RJSC,6560,150,1,347,06.cze,19,353,186.6
RJSD,3390,85,10,88,96.4,28,53,276.4
RJSF,8202,197,1,1200,02.lut,19,1209,182.2
RJSH,2548,45,6,125,47.9,24,115,227.9
RJSH,7380,148,7,152,63.5,25,120,243.5
RJSH,1180,50,12,,109,30,,289
RJSI,8202,148,2,283,11,20,298,191
RJSK,8200,200,10,289,96.6,28,314,276.6
RJSM,10000,150,10,114,95.1,28,94,275.1
RJSN,4300,150,4,23,31.9,22,6,211.9
RJSN,8200,150,10,29,92.7,28,12,272.7
RJSR,6562,148,11,259,100.3,29,292,280.3
RJSS,9842,150,9,11,82.5,27,15,262.5
RJSS,3940,150,12,6,117.7,30,5,297.7
RJST,8860,150,7,7,57.9,25,7,237.9
RJST,4920,150,15,7,139.8,33,7,319.8
RJSY,6560,150,9,59,79.4,27,86,259.4
RJTA,8000,150,1,174,359.2,19,205,179.2
RJTC,2953,,1,299,,19,313,
RJTE,984,148,9,10,85.3,27,10,265.3
RJTF,2625,,17,,,35,,
RJTH,6563,148,8,282,69.6,26,284,249.6
RJTJ,6562,148,17,295,159.9,35,295,339.9
RJTK,6004,150,2,10,15.kwi,20,10,195.4
RJTL,7380,150,1,98,359,19,98,179
RJTO,5905,150,3,138,19.sie,21,117,199.8
RJTQ,4350,100,2,67,17,20,61,197
RJTR,1910,52,2,350,9,20,360,189
RJTT,8200,200,4,19,35.1,22,35,215.1
RJTT,8200,200,5,46,57,23,55,223
RJTT,11024,200,16L,22,149.9,34R,20,329.9
RJTT,9843,200,16R,20,149.9,34L,20,329.9
RJTU,5570,150,1,334,04.mar,19,334,184.3
RJTY,11000,200,18,463,170.3,36,417,350.3
RJX9,1795,148,7,,60,25,,240
RK13,3600,100,17,626,173.4,35,655,353.4
RK14,2345,60,18,,174.6,36,,354.6
RK15,3900,200,3,,20.cze,21,,200.6
RK16,1200,40,3,855,22,21,855,202
RK17,2000,45,4,,32,22,,212
RK18,2300,40,17,,161.2,35,,341.2
RK19,1900,80,17,,165.2,35,,345.2
RK1D,50,50,,,,,,
RK1D,45,45,,,,,,
RK1D,25,25,,,,,,
RK1E,65,55,,,,,,
RK1F,50,50,,,,,,
RK1G,20,,,,,,,
RK1H,50,50,,,,,,
RK1K,40,40,,,,,,
RK1K,40,40,,,,,,
RK1K,40,40,,,,,,
RK1L,50,50,,,,,,
RK1M,90,75,,,,,,
RK1N,95,75,,,,,,
RK1P,30,,,,,,,
RK1Q,80,60,,,,,,
RK1R,100,50,,,,,,
RK1T,25,25,,,,,,
RK1T,15,15,,,,,,
RK1V,30,30,,,,,,
RK1V,30,30,,,,,,
RK1W,20,20,H1,,,,,
RK1W,20,20,H2,,,,,
RK1X,25,,,,,,,
RK1Y,375,210,,,,,,
RK20,2000,60,14,,130,32,,310
RK21,2305,70,6,,56,24,,236
RK22,1788,50,1,,02.wrz,19,,182.9
RK24,1200,50,8,,70.5,26,,250.5
RK25,1500,80,10,45,91,28,45,271
RK27,1700,70,14,,122,32,,302
RK28,1700,60,9,,82,27,,262
RK29,1650,50,17,,162.3,35,,342.3
RK2Y,40,40,,1936,,,,
RK2Y,90,,,2169,,,,
RK2Y,45,,,2149,,,,
RK2Y,45,,,2097,,,,
RK31,1870,50,8,,74.7,26,,254.7
RK32,2735,100,3,,25.mar,21,,205.3
RK33,1000,50,8,,69.8,26,,249.8
RK34,1300,60,2,,11,20,,191
RK35,1155,40,5,128,47.3,23,138,227.3
RK36,1700,70,3,,12,21,,192
RK37,1500,90,12,,116.8,30,,296.8
RK38,1900,62,18,,178,36,,358
RK39,1970,60,16,,147.8,34,,327.8
RK3N,65,65,H1,2212,,H1,,
RK3N,45,45,H2,2226,,H2,,
RK40,1800,60,7,,60.2,25,,240.2
RK41,1862,30,14,,127.9,32,,307.9
RK42,1410,42,8,,71.3,26,,251.3
RK43,1700,80,5,,48,23,,228
RK44,2400,70,4,,37.9,22,,217.9
RK46,1504,55,13,,,31,,
RK48,2300,75,7,,63,25,,243
RK49,1200,70,7,,69.4,25,,249.4
RK50,1500,50,3,,27,21,,207
RK51,1600,65,10,,,28,,
RK52,675,75,02L,,15.lip,20R,,195.7
RK52,2001,75,02R,,15.mar,20L,,195.3
RK58,1600,50,14,,132.5,32,,312.5
RK60,1700,60,15,67,145,33,64,325
RK6D,1200,50,9,,90,27,,270
RK6J,235,75,H1,,,H1,,
RK6M,60,60,H1,,,H1,,
RK6N,70,40,H1,,,H1,,
RK6O,3705,80,10,953,91,28,875,271
RK6R,30,30,,,,,,
RK6V,25,25,,,,,,
RK6X,1600,70,17,,,35,,
RK70,40,40,,,,,,
RK70,25,25,,,,,,
RK7H,1630,50,3,,,21,,
RK7I,40,40,,,,,,
RK7K,55,,,,,,,
RK82,1300,80,4,,33,22,,213
RK8S,20,20,H1,,,H1,,
RK9X,45,45,H1,,,H1,,
RKC1,45,,,,,,,
RKC3,20,20,,,,,,
RKC3,20,20,,,,,,
RKC4,50,30,,,,,,
RKC4,25,,,,,,,
RKD1,1249,100,4,,38.5,22,,218.5
RKJB,9186,,1,32,14,19,51,194
RKJJ,9300,150,04L,44,32,22R,48,212
RKJJ,9300,150,04R,43,29.wrz,22L,46,209.9
RKJK,9000,150,18,20,169,36,29,349
RKJM,5249,98,6,12,50.3,24,23,230.3
RKJU,4800,100,7,,69,25,,249
RKJY,6890,148,17,28,158,35,31,338
RKNC,4053,,3,240,,21,245,
RKND,5118,100,5,92,38,23,33,218
RKNN,9000,150,8,35,68,26,20,248
RKNW,9000,150,3,323,26.sty,21,329,206.1
RKNY,8202,148,15,230,141,33,227,321
RKPC,10433,148,7,86,58.5,25,76,238.5
RKPC,6268,148,13,67,125.6,31,105,305.6
RKPD,7589,149,1,1102,360,19,1166,180
RKPD,4974,80,15,1170,142.2,33,1144,322.2
RKPE,3766,78,18,,169,36,,349
RKPK,9007,150,18L,8,174,36R,8,354
RKPK,10499,197,18R,12,173.9,36L,12,353.9
RKPS,9000,150,06L,18,55.1,24R,19,235.1
RKPS,9000,150,06R,19,56,24L,25,236
RKPU,6561,148,18,45,176,36,31,356
RKRA,3915,115,18,284,177,36,287,357
RKRB,1608,92,17,,162.9,35,,342.9
RKRG,1600,100,15,,146.1,33,,326.1
RKRK,1515,76,16,,160,34,,340
RKRN,5314,98,10L,,89.6,28R,,269.6
RKRN,1640,98,10R,,90,28L,,270
RKRP,1620,55,16,,155,34,,335
RKRS,3680,64,14,,,32,,
RKSG,8217,150,14,47,132,32,37,312
RKSI,12303,197,15L,23,145,33R,23,325
RKSI,12303,197,15R,23,145,33L,23,325
RKSI,13123,197,16L,,153,34R,,333
RKSI,12303,197,16R,23,,34L,23,
RKSM,9000,150,1,49,359.1,19,47,179.1
RKSM,9700,150,2,56,8,20,47,188
RKSO,9004,150,9,33,84.1,27,40,264.1
RKSS,11811,148,14L,38,135,32R,42,315
RKSS,10499,197,14R,34,135,32L,41,315
RKSW,9000,150,15L,86,142.4,33R,67,322.4
RKSW,9000,150,15R,83,142,33L,66,322
RKSW,7535,143,16,,158,34,,338
RKTE,4000,120,16,,156.6,34,,336.6
RKTH,7000,150,10,63,89.3,28,62,269.3
RKTI,9021,200,18L,281,175.5,36R,281,355.5
RKTI,9330,120,18R,281,175.5,36L,281,355.5
RKTN,9000,150,13L,112,124.2,31R,120,304.2
RKTN,9039,150,13R,111,124,31L,111,304
RKTP,9000,150,03L,39,24.cze,21R,39,204.6
RKTP,9000,150,03R,39,24.cze,21L,39,204.6
RKTU,9000,200,06L,166,51.8,24R,185,231.8
RKTU,9000,150,06R,191,52,24L,191,232
RKTY,9000,150,10,347,88.8,28,353,268.8
RKU,3117,,15,,,33,,
RKUC,3100,120,14,82,133.2,32,82,313.2
RKUL,3937,150,11L,,103.6,29R,,283.6
RKUL,1476,105,11R,,110.1,29L,,290.1
RKUY,1047,100,9,,,27,,
RMP,3500,75,11,273,139,29,302,319
RMU,9842,147,5,641,46,23,640,226
RO-0003,3300,,16,,,34,,
RO-0004,2560,,15,,,33,,
RO-0006,1970,60,12,1713,120,30,1713,300
RO-0010,3445,,4,,,22,,
RO-0023,4921,196,9,1174,,27,1174,
RO-0031,890,100,10,905,105,28,900,285
ROAH,9840,150,18L,11,177,36R,9,357
ROAH,8858,197,18R,16,177,36L,14,357
RODE,4780,150,4,148,41.9,22,184,221.9
RODE,1200,180,5,,43.2,23,,223.2
RODN,12100,300,05L,63,51,23R,128,231
RODN,12100,200,05R,74,51,23L,133,231
ROIG,6562,148,4,77,42,22,93,222
ROKJ,6562,148,3,22,21.lut,21,19,201.2
ROMD,4921,148,2,167,15.lip,20,149,195.7
ROMY,6560,150,4,124,37.8,22,150,217.8
RORA,2625,,1,44,,19,26,
RORE,4920,150,4,213,39.2,22,246,219.2
RORE,4961,92,5,,41.6,23,,221.6
RORH,2625,,2,44,,20,29,
RORK,4921,148,3,70,29,21,80,209
RORS,9842,200,17,15,166,35,54,346
RORT,4921,148,18,34,172.4,36,36,352.4
RORY,4340,100,14,35,138.1,32,52,318.1
ROTM,9000,150,6,235,55,24,246,235
ROYN,4920,150,8,71,75.3,26,48,255.3
RP12,3281,53,8,13,84.2,26,13,264.2
RP13,4265,125,6,10,60,24,10,240
RP14,3940,100,9,,90.1,27,,270.1
RP15,3937,49,4,16,38.7,22,16,218.7
RP16,3540,60,12,859,117.9,30,1011,297.9
RP17,3937,98,17,16,170.6,35,16,350.6
RPBL,5010,100,5,20,41,23,15,221
RPLA,3937,98,1,,06.kwi,19,,186.4
RPLB,9003,148,7,47,67,25,53,247
RPLC,10499,148,02L,484,21,20R,419,201
RPLC,10499,197,02R,466,21.sty,20L,393,201.1
RPLI,9120,148,1,24,05.kwi,19,22,185.4
RPLL,12261,197,6,16,60.3,24,75,240.3
RPLL,7408,148,13,16,134.8,31,42,314.8
RPLN,3280,,2,,,20,,
RPLP,6867,118,6,66,57,24,20,237
RPLS,7769,150,7,5,67.8,25,6,247.8
RPLT,2628,,18,,,36,,
RPLU,4135,100,7,,65.3,25,,245.3
RPLV,5249,78,5,,49,23,,229
RPMA,4396,59,16,,155,34,,335
RPMB,5577,98,1,13,15,19,28,195
RPMC,6234,98,10,,103.5,28,,283.5
RPMD,9842,148,5,93,49.3,23,96,229.3
RPME,6450,150,12,128,117,30,141,297
RPMF,3937,98,5,,52,23,,232
RPMG,6273,98,2,,17.sie,20,,197.8
RPMH,3945,98,7,16,71,25,6,251
RPMI,4593,60,2,,20,20,,200
RPMJ,4144,98,9,,88.7,27,,268.7
RPML,8050,118,1,599,12.wrz,19,597,192.9
RPMN,5100,98,2,1,18.kwi,20,16,198.4
RPMO,5720,95,3,13,33,21,16,213
RPMP,6574,147,2,,17,20,,197
RPMQ,5330,105,14,,139,32,,319
RPMR,10587,148,17,505,173,35,465,353
RPMS,5603,98,18,,172,36,,352
RPMW,4765,98,3,16,26,21,13,206
RPMZ,8560,144,9,23,93.8,27,33,273.8
RPNS,4167,98,1,,09.maj,19,,189.5
RPSB,,,16,,,34,,
RPSM,3642,98,16,,164.7,34,,344.7
RPUA,,,13,,,31,,
RPUB,5912,115,9,4211,88.4,27,4251,268.4
RPUD,3773,98,6,2,58,24,10,238
RPUF,8433,140,3,151,26.sie,21,151,206.8
RPUG,3422,98,8,7,74,26,6,254
RPUH,6024,98,10,,105,28,,285
RPUI,2970,99,14,,14,32,,32
RPUL,4953,148,3,,31.2,21,,211.2
RPUM,4265,98,16,13,165,34,11,345
RPUN,4599,98,4,94,45,22,141,225
RPUO,4101,98,6,,55,24,,235
RPUQ,3890,90,2,,15,20,,195
RPUR,3937,98,5,82,49.6,23,98,229.6
RPUS,3937,98,1,,05.lut,19,,185.2
RPUT,6455,98,17,,172.1,35,,352.1
RPUV,5118,98,6,,59.6,24,,239.6
RPUW,4785,95,16,,162,34,,342
RPUX,2953,30,17,,,35,,
RPUY,6890,118,12,,126,30,,306
RPUZ,3937,95,9,,89,27,,269
RPVA,7014,148,18,4,184,36,10,4
RPVB,6562,148,3,,,21,,
RPVC,4843,98,17,11,166,35,11,346
RPVD,6136,118,9,,93,27,,273
RPVE,5905,98,6,,64,24,,244
RPVF,4429,98,4,7,44.2,22,7,224.2
RPVG,7919,148,7,,66,25,,246
RPVI,8202,148,2,132,24,20,8,204
RPVJ,4199,98,4,,38,22,,218
RPVK,7175,148,5,,49,23,,229
RPVM,10827,148,4,18,44.8,22,28,224.8
RPVO,6120,118,18,,184,36,,4
RPVP,8530,148,9,71,92.5,27,25,272.5
RPVR,6201,148,14,9,145,32,10,325
RPVS,3937,98,18,13,180,36,23,360
RPVT,5837,98,17,,174,35,,354
RPVU,4560,98,3,10,25,21,10,205
RPVV,3300,98,8,148,84,26,148,264
RPVW,3935,95,2,,21,20,,201
RS-0003,2133,82,13,,,31,,
RS-0010,1312,,18,,,36,,
RU-0008,,,9,,,27,,
RU-0025,5741,115,4,,,22,,
RU-0035,8202,148,8,,,26,,
RU-0071,1969,266,8,,,26,,
RU-0088,3871,,5,,,23,,
RU-0088,4823,,12,,,30,,
RU-0104,3363,,5,,50,23,,230
RU-0110,3937,180,2,,,20,,
RU-0110,2644,187,6,,,24,,
RU-0184,2789,148,5,,,23,,
RU-0185,1312,66,8,,,26,,
RU-0195,6562,131,1,,12,19,,192
RU-0204,1969,197,14,,,32,,
RU-0205,2001,197,2,,,20,,
RU-0206,1969,262,9,,,27,,
RU-0208,1968,262,7,,,25,,
RU-0209,,,14,,,32,,
RU-0211,8219,144,5,151,55,23,151,235
RU-0218,2345,131,01R,797,10,19L,797,290
RU-0231,2952,197,14,,,32,,
RU-0283,3609,656,9,,,27,,
RU-0283,2133,656,18,,,36,,
RU-0327,8202,262,3,,,21,,
RU-0327,2297,262,03C,,,21C,,
RU-0327,3609,262,03L,,,21R,,
RU-0372,8203,143,5,254,60,23,300,240
RU-0408,1400,65,1,,7,19,,187
RU-0447,2000,55,01L,223,20,19R,239,200
RU-0447,2025,68,01R,224,20,19L,240,200
RU-0517,984,66,4,,,22,,
RU-0783,853,49,17,,171,35,,351
RU-0845,8200,80,7,190,84,25,190,264
RU-0918,11811,148,6,,,24,,
RU-2244,3500,,3,,,31,,
RU-6558,6562,164,5,,46,23,,226
RU-LNX,5249,,8,,,26,,
S00,1555,100,4,,,22,,
S00,1200,100,10,,,28,,
S00,2675,150,16,,,34,,
S04,2575,135,13,,,31,,
S09,3550,45,6,,,24,,
S16,4500,150,14,,,32,,
S18,2400,75,4,,,22,,
S28,3000,60,10,2312,112,28,2313,292
S30,2877,50,16,,,34,,
S31,2904,60,16,209,,34,163,
S35,2533,36,4,1042,,22,1034,
S37,2400,50,10,,,28,,
S43,2671,36,15L,15,,33R,22,
S43,2430,100,15R,15,,33L,22,
S44,2724,20,16,373,182,34,373,2
S49,2100,40,10,,,28,,
S49,3872,65,18,,,36,,
S51,2400,50,11,32,,29,41,
S60,10000,1000,16,,,34,,
S60,3000,1000,18,,,36,,
S63,2500,170,6,,,24,,
S66,2900,50,13,,,31,,
S68,2500,50,9,,,27,,
S74,4000,300,NW,,,SE,,
S76,15000,2000,11,,,29,,
S76,15000,2000,15,,,33,,
S77,2450,150,18,,,36,,
S79,3600,100,9,,,27,,
S81,4650,40,4,,,22,,
S82,1900,100,14,,,32,,
S86,1930,100,7,,,25,,
S88,2050,100,6,,,24,,
S89,2800,50,7,,,25,,
S90,2600,150,14,,,35,,
S92,2650,50,4,,,22,,
S93,2552,40,7,1945,,25,1945,
S96,15000,4000,14W,,,32W,,
SA-0008,4125,95,5,1285,46,23,1274,226
SA-0010,7972,,16,,,34,,
SA-0053,,,17CH,,,35CH,,
SA-0053,,,17H,,,35H,,
SA-0053,,,17LH,,,35RH,,
SA-0053,,,17RH,,,35LH,,
SA-0057,,,16,,,34,,
SA-0076,,,4,,,22,,
SA-0081,7086,82,13,1362,130,31,1362,310
SA01,5085,75,3,,25.mar,21,,205.3
SA02,7242,75,15,,147.4,33,,327.4
SA03,3281,85,1,,09.lut,19,,189.2
SA04,4150,98,17,7,164,35,7,344
SA05,5453,79,18,,180.9,36,,0.9
SA05,3650,55,18L,,181,36R,,1
SA06,4921,59,3,,25.sty,21,,205.1
SA07,3281,72,10,,106.1,28,,286.1
SA10,4921,82,16,,165,34,,345
SA11,6348,75,6,,62.7,24,,242.7
SA12,2461,66,17,,181.4,35,,01.mar
SA13,4593,75,5,,46.3,23,,226.3
SA14,5472,102,18,,178.9,36,,358.9
SA14,2031,98,4,,44,22,,224
SA14,1968,98,9,,96,27,,276
SA16,3901,65,5,,50,23,,230
SA17,3051,62,01L,,16,19R,,196
SA17,2782,164,01R,,16,19L,,196
SA20,3117,98,9,,96.1,27,,276.1
SA21,4101,82,4,,60,22,,240
SA22,3609,59,18,,176,36,,356
SA23,6070,98,6,,45.7,24,,225.7
SA24,5873,75,8,,73,26,,253
SA25,3609,66,10,,113.4,28,,293.4
SA25,3609,66,6,,74.2,24,,254.2
SA26,3609,98,17,,182,35,,2
SA29,6562,148,9,,97,27,,277
SA30,4265,98,6,,70,24,,250
SA31,3543,98,18,,183.4,36,,03.kwi
SA31,2654,75,9,,93.8,27,,273.8
SA32,4921,98,3,,30,21,,210
SA33,3937,66,8,,89.4,26,,269.4
SA34,4494,78,1,,11,19,,191
SA34,5323,115,4,,44,22,,224
SA34,5739,131,13,,131,31,,311
SA34,5413,98,8,128,87,26,121,267
SA35,5020,98,7,,70.9,25,,250.9
SA36,3281,98,13,,133.2,31,,313.2
SA36,3934,75,18,,180.5,36,,0.5
SA38,5249,98,10,,107.6,28,,287.6
SA39,4050,80,11,,107.8,29,,287.8
SA40,5413,98,18,,188.6,36,,08.cze
SA42,5905,98,18,,184.3,36,,04.mar
SA44,5413,75,7,,75.2,25,,255.2
SA45,4921,98,13,,132,31,,312
SA46,6234,66,18,,,36,,
SA47,3500,1,8,,90,26,,270
SAAA,2953,75,6,,,24,,
SAAC,5249,98,4,112,28,22,82,208
SAAG,,,3,75,,21,75,
SAAG,4364,98,1,75,1,19,53,181
SAAJ,4921,98,18,,175,36,,355
SAAN,2854,75,13,,133.3,31,,313.3
SAAN,3937,98,4,,44,22,,224
SAAP,6890,148,1,243,08.kwi,19,243,188.4
SAAR,9842,148,2,82,10,20,77,190
SAAU,3904,98,18,,,36,,
SAAV,7628,98,3,56,24,21,56,204
